,CLIENTNUM,Current_customer,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Current_customer_Num
7336,8956,n,58,0,1,4,0,4,0,52,4,1,3,1817.0,0,1817.0,0.503,2347,45,0.452,0.0,0
7337,2831,y,43,0,3,3,1,4,0,28,3,3,2,2590.0,0,2590.0,0.63,3391,66,0.833,0.0,1
7338,606,y,39,0,2,0,2,1,0,29,5,3,1,4938.0,1593,3345.0,0.7,4516,82,0.783,0.323,1
7339,4119,y,53,1,3,0,2,2,0,36,5,1,1,19940.0,2018,17922.0,0.42,4694,75,0.786,0.101,1
7340,5761,y,52,0,0,2,2,5,0,36,3,4,1,12366.0,0,12366.0,0.738,4880,76,0.9,0.0,1
7341,5878,y,40,1,3,2,2,1,0,30,6,3,3,2583.0,2235,348.0,0.508,4500,83,0.509,0.865,1
7342,23,y,62,0,0,2,2,4,0,53,5,2,2,2616.0,801,1815.0,0.719,4655,68,0.511,0.306,1
7343,6727,y,52,0,3,6,2,1,0,45,5,3,1,6053.0,577,5476.0,0.85,5035,64,1.37,0.095,1
7344,3362,n,59,0,0,2,1,4,0,36,2,3,2,1708.0,0,1708.0,0.443,1992,38,0.357,0.0,0
7345,675,y,49,0,4,6,1,4,0,33,3,2,1,2393.0,1667,726.0,0.974,3768,79,0.681,0.697,1
7346,7083,y,53,0,1,2,0,4,0,46,5,4,3,3424.0,1333,2091.0,0.667,4485,61,0.694,0.389,1
7347,7250,y,48,0,3,4,1,4,0,35,3,3,3,2640.0,2133,507.0,1.008,4956,72,0.846,0.808,1
7348,7986,y,59,0,0,6,2,1,0,42,6,2,2,1931.0,1409,522.0,0.887,4797,65,0.625,0.73,1
7349,1128,y,50,1,2,6,2,0,0,38,4,4,2,2123.0,995,1128.0,0.626,4516,78,0.625,0.469,1
7350,4984,n,54,0,2,2,1,1,0,44,3,4,2,1606.0,0,1606.0,0.763,2258,37,0.609,0.0,0
7351,6361,y,41,1,4,2,1,2,0,26,5,2,2,5633.0,1395,4238.0,0.542,3695,75,0.63,0.248,1
7352,5011,y,57,0,2,2,1,4,0,45,6,2,2,1438.3,740,698.3,0.698,4970,87,0.933,0.514,1
7353,7934,y,50,0,3,3,1,4,0,32,6,2,3,2590.0,2087,503.0,0.7,4248,73,0.78,0.806,1
7354,8489,y,43,1,5,6,2,2,0,24,3,1,3,4556.0,0,4556.0,0.961,4273,82,0.64,0.0,1
7355,1959,y,47,0,4,3,1,5,0,39,6,4,0,1537.0,0,1537.0,0.712,4234,75,0.786,0.0,1
7356,3035,y,55,1,3,3,2,2,0,47,3,2,2,1602.0,962,640.0,0.834,4873,97,0.764,0.6,1
7357,1134,y,50,0,4,2,1,4,0,31,4,2,1,2080.0,1799,281.0,0.651,5130,82,0.864,0.865,1
7358,7373,y,46,0,2,6,2,5,0,34,6,3,1,7565.0,887,6678.0,0.81,4683,87,0.642,0.117,1
7359,2805,y,47,1,2,2,0,2,0,29,5,2,3,4786.0,1553,3233.0,0.61,5039,76,0.81,0.324,1
7360,1672,y,53,0,2,2,2,4,0,38,4,2,3,2375.0,1353,1022.0,0.804,5000,76,0.617,0.57,1
7361,2916,y,48,0,2,3,1,5,0,37,3,2,2,8446.0,908,7538.0,0.604,4240,67,0.763,0.108,1
7362,5108,y,60,0,1,2,1,4,0,36,3,4,3,1977.0,545,1432.0,0.901,4393,72,0.946,0.276,1
7363,5794,y,42,1,3,4,1,3,0,30,6,2,3,13908.0,0,13908.0,0.719,4319,81,0.976,0.0,1
7364,5886,y,52,0,2,2,1,1,3,42,3,3,2,19220.0,0,19220.0,0.997,4642,81,0.761,0.0,1
7365,6113,y,44,0,5,3,2,4,0,30,3,3,1,2709.0,1726,983.0,0.698,5056,89,0.78,0.637,1
7366,9712,y,38,1,1,3,2,2,0,33,5,4,1,1503.0,879,624.0,0.776,4439,77,0.604,0.585,1
7367,2266,y,51,1,1,3,1,3,0,36,5,2,2,9186.0,0,9186.0,0.658,4986,88,0.76,0.0,1
7368,1584,y,50,0,0,2,2,4,0,46,3,2,2,2165.0,1392,773.0,0.734,4194,72,0.946,0.643,1
7369,5948,y,41,0,4,3,2,5,0,36,4,2,3,1438.3,0,1438.3,0.585,5020,85,0.7,0.0,1
7370,2000,y,61,0,1,0,2,5,0,50,4,4,1,6673.0,2458,4215.0,0.625,4141,82,0.547,0.368,1
7371,5407,y,53,0,3,2,1,4,0,42,3,1,1,2404.0,1109,1295.0,0.639,4519,72,0.636,0.461,1
7372,1267,n,47,0,3,2,1,4,0,35,4,3,2,1666.0,0,1666.0,0.92,2816,38,0.52,0.0,0
7373,5306,y,41,1,2,2,2,2,0,31,3,1,3,8228.0,1935,6293.0,0.627,4933,68,0.545,0.235,1
7374,7490,y,54,0,0,1,2,4,0,43,4,1,3,3186.0,968,2218.0,0.696,4077,75,0.63,0.304,1
7375,1957,y,53,0,1,5,1,4,0,41,4,2,2,2596.0,868,1728.0,0.743,4801,72,0.714,0.334,1
7376,7841,n,43,0,3,3,0,4,0,24,4,2,2,1662.0,613,1049.0,0.868,2326,31,0.55,0.369,0
7377,3792,n,42,0,3,2,2,4,0,27,6,2,2,2053.0,0,2053.0,0.866,3053,50,0.562,0.0,0
7378,2607,y,32,0,2,5,2,5,0,25,3,2,1,3193.0,1533,1660.0,0.936,4419,75,0.786,0.48,1
7379,853,y,45,0,4,2,1,4,0,41,5,1,2,1927.0,1337,590.0,0.667,5127,81,0.653,0.694,1
7380,4114,n,39,0,1,5,1,1,0,27,3,3,3,2821.0,725,2096.0,0.704,2397,35,0.296,0.257,0
7381,9107,y,48,1,4,3,1,2,0,42,5,4,3,3879.0,1214,2665.0,0.924,5158,79,0.681,0.313,1
7382,6264,y,56,0,2,6,1,4,0,36,6,2,1,1971.0,922,1049.0,0.762,4827,84,0.867,0.468,1
7383,2784,y,48,0,2,2,1,5,0,35,3,1,1,1755.0,1058,697.0,0.697,4719,90,0.8,0.603,1
7384,1928,n,42,0,3,2,1,4,0,36,4,3,2,2031.0,1720,311.0,0.713,2702,32,0.778,0.847,0
7385,931,y,46,0,2,2,1,4,0,31,5,2,0,2330.0,1584,746.0,0.78,3917,71,0.651,0.68,1
7386,7115,y,46,0,3,0,1,4,0,40,6,4,2,1438.3,0,1438.3,0.714,4283,88,0.833,0.0,1
7387,4936,n,59,1,2,3,0,4,0,51,6,5,3,1438.3,0,1438.3,0.734,2589,49,0.69,0.0,0
7388,6071,y,60,1,1,2,1,0,0,46,6,3,1,5130.0,2048,3082.0,0.776,4601,88,0.76,0.399,1
7389,7653,y,54,0,2,2,1,5,0,42,4,1,1,11794.0,1018,10776.0,0.898,5547,87,0.706,0.086,1
7390,8601,n,50,1,1,6,2,2,0,38,4,3,3,7603.0,744,6859.0,0.711,2497,42,0.273,0.098,0
7391,2908,n,41,0,3,5,1,1,0,36,1,3,4,3606.0,0,3606.0,0.37,1829,41,0.519,0.0,0
7392,5026,y,49,0,1,2,1,4,0,36,6,2,1,5153.0,1378,3775.0,0.744,4274,81,0.723,0.267,1
7393,2297,y,47,0,3,0,2,4,0,36,3,2,1,2500.0,1169,1331.0,0.638,4265,87,0.812,0.468,1
7394,2083,y,42,1,4,2,2,1,0,33,5,3,2,2654.0,1489,1165.0,0.668,4767,82,0.673,0.561,1
7395,3200,n,35,0,3,0,2,4,0,25,4,3,2,3611.0,2517,1094.0,0.537,2178,45,0.552,0.697,0
7396,6207,y,47,0,4,6,1,5,0,42,5,2,3,1882.0,1143,739.0,0.638,4536,85,0.889,0.607,1
7397,681,y,47,1,3,6,2,3,0,36,3,1,2,7421.0,0,7421.0,0.708,4353,75,0.786,0.0,1
7398,7506,y,44,0,4,2,2,4,0,33,3,2,2,4606.0,1556,3050.0,0.676,4363,78,0.66,0.338,1
7399,6843,y,32,0,0,3,0,5,0,25,5,3,1,12268.0,1165,11103.0,0.832,4905,82,0.822,0.095,1
7400,5507,y,50,1,2,4,1,3,0,42,6,1,1,9873.0,1276,8597.0,0.791,4613,82,0.745,0.129,1
7401,5581,y,46,0,3,2,2,4,0,38,5,1,3,1555.0,1366,189.0,0.704,5490,86,0.755,0.878,1
7402,6127,n,52,0,2,2,1,4,0,36,5,3,4,2160.0,0,2160.0,0.645,2360,56,0.647,0.0,0
7403,7430,y,38,1,0,6,1,2,0,26,5,2,1,3809.0,1521,2288.0,0.692,4666,69,0.865,0.399,1
7404,5491,y,44,0,3,3,2,4,0,33,3,3,3,5362.0,1984,3378.0,0.664,3851,87,0.642,0.37,1
7405,6062,y,43,0,1,2,3,4,0,32,4,4,3,1834.0,1416,418.0,0.868,5653,79,0.927,0.772,1
7406,9827,y,52,0,3,2,1,4,0,47,4,4,2,2577.0,879,1698.0,0.74,5021,75,0.744,0.341,1
7407,3995,y,47,1,5,2,2,2,0,36,6,3,2,2721.0,1264,1457.0,0.796,4557,71,0.972,0.465,1
7408,8818,y,50,0,3,2,1,4,0,40,3,2,2,2925.0,2065,860.0,0.692,3913,47,1.474,0.706,1
7409,9856,n,44,0,5,2,3,4,0,39,6,3,2,1545.0,0,1545.0,0.749,2646,39,0.444,0.0,0
7410,1319,n,49,0,2,2,1,4,0,39,3,3,1,2212.0,0,2212.0,0.942,2394,55,0.897,0.0,0
7411,2418,y,46,1,2,3,2,0,0,36,3,1,3,13001.0,1482,11519.0,0.552,3671,55,0.528,0.114,1
7412,2834,n,36,0,3,5,2,4,0,22,3,3,1,2784.0,2378,406.0,0.525,2021,57,0.676,0.854,0
7413,3038,n,50,1,1,4,2,2,0,36,4,3,2,2317.0,0,2317.0,0.734,2214,41,0.519,0.0,0
7414,4589,y,41,0,3,3,3,4,0,36,5,2,0,1867.0,970,897.0,0.828,4537,60,1.0,0.52,1
7415,4407,n,50,0,0,1,2,4,0,38,4,3,3,2595.0,2353,242.0,0.924,2526,41,0.577,0.907,0
7416,18,y,46,0,2,0,0,4,0,36,4,3,1,1438.3,0,1438.3,0.906,4311,77,0.833,0.0,1
7417,4396,y,46,0,2,2,1,4,0,40,6,1,2,1696.0,1177,519.0,0.686,4410,84,0.826,0.694,1
7418,202,n,46,0,1,2,1,5,0,24,3,3,2,2694.0,1576,1118.0,0.494,2041,57,0.9,0.585,0
7419,5933,n,51,0,4,3,1,4,0,41,3,3,4,2791.0,940,1851.0,0.813,2584,49,0.441,0.337,0
7420,4685,y,51,0,1,2,2,1,0,36,3,3,1,2146.0,967,1179.0,0.569,4253,74,0.721,0.451,1
7421,1750,n,61,1,0,5,1,3,0,43,3,3,5,1438.3,0,1438.3,0.7,1958,47,0.424,0.0,0
7422,3551,y,38,0,2,0,1,5,0,36,6,1,2,1438.3,730,708.3,0.921,4583,67,0.914,0.508,1
7423,8906,y,44,0,3,2,0,1,0,38,3,2,2,4269.0,1852,2417.0,0.682,4178,75,0.63,0.434,1
7424,7070,y,45,0,3,2,1,1,0,38,3,6,1,4195.0,2440,1755.0,0.889,4430,72,0.714,0.582,1
7425,5546,y,48,0,1,0,1,4,0,38,5,2,2,1832.0,748,1084.0,0.879,4376,87,0.812,0.408,1
7426,201,y,37,0,2,3,1,4,0,36,3,2,1,2588.0,1782,806.0,0.546,4159,83,0.766,0.689,1
7427,625,y,63,0,0,6,2,4,0,36,6,1,1,4847.0,1856,2991.0,0.61,4712,76,0.81,0.383,1
7428,7319,y,46,0,4,0,1,1,0,33,4,1,1,2423.0,429,1994.0,0.625,4717,80,0.739,0.177,1
7429,1422,y,50,0,0,5,2,1,0,41,6,2,3,7507.0,1697,5810.0,1.098,4651,71,1.029,0.226,1
7430,2731,y,51,1,2,0,1,0,0,43,5,2,3,5232.0,1923,3309.0,0.629,4976,93,0.661,0.368,1
7431,1285,y,43,0,3,5,2,5,0,32,5,1,1,1438.3,491,947.3,0.494,5016,86,0.593,0.341,1
7432,9989,y,47,0,1,3,1,5,0,43,4,2,2,1828.0,1517,311.0,0.661,4542,82,0.577,0.83,1
7433,8898,y,49,0,5,2,1,5,0,43,4,3,2,2557.0,2351,206.0,0.807,4342,73,1.147,0.919,1
7434,8728,y,42,0,2,0,0,4,0,33,3,3,1,2283.0,1690,593.0,0.874,4377,64,0.488,0.74,1
7435,1478,y,35,0,4,3,2,4,0,25,5,2,3,2684.0,1658,1026.0,0.669,4657,76,1.0,0.618,1
7436,6858,y,38,0,1,2,1,5,0,31,3,1,3,7234.0,0,7234.0,0.899,5198,75,1.083,0.0,1
7437,5009,y,37,0,2,0,2,1,0,26,3,2,3,1438.3,743,695.3,0.561,4730,80,0.778,0.517,1
7438,9813,y,42,0,3,2,1,4,0,37,4,2,1,2730.0,1303,1427.0,1.308,4750,76,0.9,0.477,1
7439,3616,y,50,0,3,3,1,5,0,38,4,2,1,2808.0,1720,1088.0,0.836,5137,81,0.723,0.613,1
7440,5745,y,42,0,3,6,2,4,0,36,6,1,1,6275.0,0,6275.0,0.79,4308,75,0.786,0.0,1
7441,9980,y,43,0,4,0,3,1,0,39,4,1,3,1438.3,0,1438.3,0.68,4528,83,1.128,0.0,1
7442,3300,n,44,1,4,2,2,3,0,36,4,2,2,10834.0,0,10834.0,0.522,2249,51,0.594,0.0,0
7443,2865,y,44,0,1,0,1,4,0,33,5,1,3,1522.0,0,1522.0,0.783,4835,70,0.489,0.0,1
7444,4237,y,48,0,4,1,2,5,0,39,6,1,1,2845.0,919,1926.0,0.652,2635,43,1.263,0.323,1
7445,9807,y,41,0,2,2,1,1,0,36,6,2,3,2329.0,1271,1058.0,0.729,4382,70,0.667,0.546,1
7446,5785,y,47,0,1,5,2,1,0,34,5,1,3,2099.0,1164,935.0,0.717,4471,80,0.667,0.555,1
7447,9776,y,42,0,2,5,1,5,0,37,6,1,1,5099.0,958,4141.0,0.607,4025,73,0.521,0.188,1
7448,141,y,54,0,4,2,1,5,0,43,3,2,3,3805.0,821,2984.0,0.807,4326,67,0.811,0.216,1
7449,6335,y,47,0,2,3,1,5,0,32,3,2,1,11438.0,0,11438.0,0.815,4346,90,0.915,0.0,1
7450,331,y,43,0,3,2,2,1,0,33,4,3,3,2434.0,1169,1265.0,0.689,4739,76,0.81,0.48,1
7451,7004,y,44,0,3,2,2,5,0,37,3,2,1,4703.0,1555,3148.0,0.932,4127,89,0.648,0.331,1
7452,4247,y,44,0,5,3,1,5,0,36,4,3,2,5254.0,2507,2747.0,0.751,4501,64,0.641,0.477,1
7453,3479,y,45,0,5,1,1,4,0,34,4,2,2,1438.3,491,947.3,0.708,4376,84,0.787,0.341,1
7454,801,y,40,0,4,2,2,4,0,26,5,3,0,2206.0,1110,1096.0,0.746,5196,92,0.614,0.503,1
7455,7263,y,50,0,2,0,1,1,0,37,6,2,1,3600.0,1904,1696.0,0.72,4946,75,0.531,0.529,1
7456,9947,y,46,1,2,3,3,2,0,42,3,3,2,7116.0,693,6423.0,0.759,4759,81,0.841,0.097,1
7457,4780,y,37,0,3,0,1,4,0,28,4,2,1,1788.0,0,1788.0,1.001,3511,56,0.931,0.0,1
7458,2306,y,60,0,0,1,1,5,0,51,4,1,3,7508.0,2148,5360.0,0.89,4950,70,0.707,0.286,1
7459,4179,n,39,0,5,6,1,1,0,31,3,3,6,3333.0,1867,1466.0,0.947,3348,50,0.282,0.56,0
7460,8494,y,50,0,2,2,1,5,0,31,5,1,3,13745.0,0,13745.0,0.53,4432,61,0.605,0.0,1
7461,2393,n,34,0,4,2,1,4,0,36,2,2,4,5021.0,2517,2504.0,0.587,2270,40,0.481,0.501,0
7462,5526,y,43,1,2,2,1,1,0,34,3,2,1,4396.0,0,4396.0,0.592,4771,78,1.053,0.0,1
7463,6209,y,40,0,4,2,2,4,0,30,4,2,2,2558.0,0,2558.0,0.728,4635,82,0.64,0.0,1
7464,6638,y,30,0,0,0,2,5,0,18,4,2,3,9641.0,0,9641.0,0.907,4710,75,0.667,0.0,1
7465,2012,y,38,0,1,5,1,5,0,36,3,3,1,12621.0,912,11709.0,0.64,4945,78,0.56,0.072,1
7466,2282,n,40,1,3,1,1,1,0,36,3,3,4,2313.0,0,2313.0,0.673,2249,42,0.312,0.0,0
7467,1611,y,53,0,3,5,1,4,0,36,3,1,3,1438.3,1183,255.3,0.841,4551,65,0.667,0.822,1
7468,2175,y,44,0,4,2,0,4,0,30,4,3,2,1791.0,1314,477.0,0.725,5109,79,0.756,0.734,1
7469,8868,y,52,0,3,5,2,4,0,44,3,3,2,2300.0,1598,702.0,0.813,4287,84,0.714,0.695,1
7470,1916,y,42,0,3,2,1,4,0,36,4,2,2,2526.0,2048,478.0,0.716,4267,72,0.8,0.811,1
7471,3171,n,42,0,4,2,1,1,0,33,4,3,2,2918.0,0,2918.0,0.559,2056,54,0.459,0.0,0
7472,10034,y,53,0,2,2,2,5,0,49,4,2,3,6074.0,0,6074.0,0.697,4303,77,0.674,0.0,1
7473,8753,y,45,1,3,3,1,2,0,37,5,1,2,4995.0,1766,3229.0,0.76,4389,82,0.864,0.354,1
7474,7955,y,34,1,2,2,1,1,0,17,6,2,1,3323.0,1062,2261.0,0.729,4610,78,0.773,0.32,1
7475,5869,y,56,0,1,2,1,4,0,48,3,1,3,2464.0,1794,670.0,0.682,4610,76,0.9,0.728,1
7476,8041,y,34,0,2,2,3,4,0,18,4,1,3,2730.0,0,2730.0,0.648,4530,72,0.714,0.0,1
7477,1120,y,35,0,1,0,3,5,0,29,4,3,3,1438.3,966,472.3,0.871,5249,81,0.761,0.672,1
7478,1153,n,43,1,2,0,2,3,0,34,2,4,3,4617.0,1035,3582.0,0.36,1779,35,0.591,0.224,0
7479,1892,y,50,1,2,2,1,0,0,42,6,2,1,8220.0,1015,7205.0,1.063,4794,77,0.878,0.123,1
7480,7921,y,40,0,3,0,2,4,0,29,4,3,1,5716.0,623,5093.0,0.673,4387,79,0.881,0.109,1
7481,5758,y,49,0,2,6,2,4,0,36,4,3,0,1635.0,1220,415.0,0.565,4807,56,0.931,0.746,1
7482,9050,y,52,0,2,6,2,1,0,46,4,2,3,4259.0,0,4259.0,0.59,4389,80,0.702,0.0,1
7483,1921,n,40,1,4,3,1,2,0,36,4,3,5,5869.0,0,5869.0,0.642,2203,41,0.519,0.0,0
7484,4960,n,56,0,3,0,2,4,0,46,1,3,3,2272.0,1350,922.0,0.762,2354,49,0.96,0.594,0
7485,6015,y,49,0,5,3,1,4,0,36,4,2,3,2598.0,1848,750.0,0.547,4396,78,0.814,0.711,1
7486,8349,y,50,1,3,2,2,2,0,38,4,1,1,10762.0,703,10059.0,0.548,4509,71,0.543,0.065,1
7487,5587,y,39,1,2,2,1,2,0,36,6,3,3,1982.0,1751,231.0,0.843,4313,62,0.676,0.883,1
7488,94,y,33,0,2,1,3,5,0,21,3,3,3,4651.0,2499,2152.0,0.766,5097,79,0.795,0.537,1
7489,6427,n,52,0,3,2,2,4,0,38,2,3,4,2437.0,0,2437.0,0.912,3068,53,0.656,0.0,0
7490,6856,y,42,0,3,3,2,4,0,35,5,2,1,2563.0,1579,984.0,0.924,4838,70,0.707,0.616,1
7491,8838,n,49,1,3,2,1,3,0,40,4,2,3,4576.0,193,4383.0,0.85,3100,54,0.742,0.042,0
7492,4384,y,44,0,3,5,2,1,0,34,3,3,3,2245.0,1342,903.0,0.687,4624,87,0.706,0.598,1
7493,4103,n,39,0,4,0,2,1,0,36,3,2,3,1776.0,0,1776.0,0.518,2201,31,0.292,0.0,0
7494,6967,y,45,0,2,4,1,4,0,38,3,2,3,2911.0,1471,1440.0,0.871,4450,62,0.771,0.505,1
7495,7585,y,47,1,4,2,1,2,0,30,4,2,3,2257.0,896,1361.0,0.68,4618,94,0.516,0.397,1
7496,575,y,62,1,1,6,2,5,0,36,5,1,1,18457.0,2248,16209.0,0.578,3603,69,0.643,0.122,1
7497,3385,n,46,1,4,0,1,2,0,36,4,2,1,1681.0,0,1681.0,0.464,1953,48,0.5,0.0,0
7498,7690,y,52,0,2,3,2,5,0,32,6,1,3,1461.0,0,1461.0,0.676,4633,80,0.778,0.0,1
7499,7475,n,48,0,3,3,3,4,0,37,4,2,1,2363.0,978,1385.0,0.662,2635,40,0.538,0.414,0
7500,3701,y,49,0,2,6,1,4,0,36,5,3,3,1438.3,863,575.3,0.605,4482,67,0.914,0.6,1
7501,5035,y,42,0,5,5,1,5,0,29,3,2,3,1840.0,1267,573.0,0.605,4515,76,0.49,0.689,1
7502,7652,y,49,0,4,6,2,1,0,39,6,2,3,7382.0,1326,6056.0,0.806,4792,65,0.667,0.18,1
7503,9995,y,51,1,4,6,1,3,0,47,4,3,2,3861.0,622,3239.0,0.794,4816,81,0.976,0.161,1
7504,9093,y,53,0,3,2,1,4,0,47,4,1,2,1562.0,751,811.0,0.925,4574,81,0.976,0.481,1
7505,5069,y,49,0,3,2,3,1,0,36,6,1,2,3088.0,1477,1611.0,0.748,5095,77,0.833,0.478,1
7506,2262,y,55,0,3,0,2,4,0,42,5,2,1,1438.3,0,1438.3,0.612,4660,87,0.891,0.0,1
7507,1640,y,46,0,4,5,1,1,0,34,6,3,3,2168.0,1704,464.0,0.725,4584,92,0.769,0.786,1
7508,4968,y,34,0,4,3,1,1,0,28,6,1,0,2432.0,851,1581.0,0.873,4760,69,0.917,0.35,1
7509,6597,y,44,1,2,3,2,1,0,31,5,1,1,2197.0,0,2197.0,0.921,4548,64,0.641,0.0,1
7510,2328,y,39,1,3,2,2,3,0,30,5,3,3,10009.0,1604,8405.0,0.449,4347,75,0.786,0.16,1
7511,8867,y,47,0,3,4,3,1,0,36,6,1,2,3979.0,1319,2660.0,0.85,4598,67,0.634,0.331,1
7512,1969,y,49,0,2,5,1,4,0,41,5,1,3,2189.0,1860,329.0,0.834,4195,81,0.653,0.85,1
7513,6186,y,46,0,2,2,2,5,0,31,5,2,3,8243.0,927,7316.0,0.568,4503,90,0.765,0.112,1
7514,9934,y,42,1,1,3,0,3,0,38,4,2,1,11946.0,1172,10774.0,0.614,4862,77,0.878,0.098,1
7515,7641,y,31,0,0,3,2,4,0,23,4,2,3,2239.0,1256,983.0,0.605,4986,83,0.976,0.561,1
7516,6343,y,48,0,3,4,1,5,0,38,6,1,3,4025.0,0,4025.0,0.887,4445,92,0.673,0.0,1
7517,5879,y,52,0,1,1,1,4,0,39,3,1,1,1663.0,0,1663.0,0.707,4875,86,0.654,0.0,1
7518,4495,y,39,0,2,2,1,1,0,26,4,1,1,3649.0,929,2720.0,0.633,3964,77,0.75,0.255,1
7519,1656,y,43,0,4,6,2,4,0,36,5,3,2,1438.3,0,1438.3,0.705,4432,71,0.651,0.0,1
7520,2606,y,57,0,3,0,2,4,0,51,5,1,0,2894.0,0,2894.0,0.886,5405,87,0.706,0.0,1
7521,400,y,46,1,3,0,2,2,0,36,4,2,3,1621.0,787,834.0,0.551,4719,73,0.738,0.486,1
7522,1364,y,45,0,3,5,1,4,0,33,4,3,1,2740.0,1786,954.0,0.597,4327,70,1.333,0.652,1
7523,992,y,45,0,2,2,3,1,0,37,5,2,3,5562.0,1556,4006.0,0.751,4568,76,0.767,0.28,1
7524,3014,n,41,0,3,5,3,5,0,36,2,3,1,13733.0,0,13733.0,0.325,1591,30,0.875,0.0,0
7525,3791,y,46,0,4,3,1,4,0,36,5,2,1,2374.0,1332,1042.0,0.686,4253,81,0.884,0.561,1
7526,1387,y,51,0,3,6,3,4,0,36,5,2,2,2267.0,1357,910.0,0.697,4464,85,0.735,0.599,1
7527,7581,y,48,0,3,2,1,5,0,39,3,1,2,6130.0,1741,4389.0,0.578,4264,63,0.658,0.284,1
7528,2508,n,37,1,3,3,2,0,0,36,3,2,2,7361.0,0,7361.0,0.59,2109,44,0.571,0.0,0
7529,2423,n,41,0,2,0,0,4,0,36,3,3,4,1569.0,257,1312.0,0.408,2288,45,0.667,0.164,0
7530,5070,y,47,1,3,5,0,3,0,34,5,1,3,1626.0,1013,613.0,0.826,5262,83,0.729,0.623,1
7531,5695,y,35,0,1,6,1,4,0,36,3,1,2,2158.0,1299,859.0,0.733,4946,73,0.973,0.602,1
7532,1625,y,43,1,1,6,2,2,0,31,4,3,1,2283.0,1470,813.0,0.935,5100,76,0.689,0.644,1
7533,6225,y,57,0,1,3,3,1,0,42,3,1,1,2542.0,1884,658.0,0.715,4518,88,1.095,0.741,1
7534,5182,y,30,0,1,2,2,4,0,18,4,2,1,1438.3,0,1438.3,0.6,4322,68,0.619,0.0,1
7535,5089,y,47,1,2,2,3,1,0,37,3,3,1,2335.0,1373,962.0,0.876,4267,81,0.653,0.588,1
7536,7440,y,34,1,1,5,2,2,0,23,6,1,1,2033.0,1832,201.0,0.938,4110,74,0.947,0.901,1
7537,2702,y,41,0,3,3,1,5,0,31,4,6,3,4739.0,1878,2861.0,0.719,5238,84,0.826,0.396,1
7538,9731,y,36,1,2,0,2,3,0,31,5,2,3,5821.0,764,5057.0,0.688,5291,96,0.684,0.131,1
7539,3214,y,47,0,3,2,0,4,0,36,3,3,2,2182.0,1566,616.0,0.574,3935,77,0.711,0.718,1
7540,4290,y,53,0,3,2,1,4,0,36,6,4,0,3319.0,913,2406.0,0.612,4560,84,1.049,0.275,1
7541,3544,y,52,0,4,2,1,4,0,36,6,3,1,3021.0,1530,1491.0,0.731,4105,76,0.767,0.506,1
7542,4777,y,49,1,5,0,1,3,0,37,3,2,2,29219.0,0,29219.0,0.77,4575,84,0.68,0.0,1
7543,1764,y,52,0,2,3,2,4,0,42,6,2,2,1438.3,869,569.3,0.821,4664,77,0.878,0.604,1
7544,3148,n,48,0,3,6,3,5,0,36,3,3,2,4431.0,2517,1914.0,0.499,2185,48,0.371,0.568,0
7545,8894,y,46,0,2,2,1,5,0,40,4,5,3,3131.0,0,3131.0,0.811,4507,93,0.632,0.0,1
7546,9940,y,26,0,0,2,2,4,0,22,3,1,3,1486.0,0,1486.0,0.734,4535,82,0.907,0.0,1
7547,3709,y,40,0,3,3,2,5,0,36,3,3,2,6384.0,2034,4350.0,0.493,4413,83,0.886,0.319,1
7548,5083,y,39,0,5,2,2,4,0,28,3,3,2,2077.0,0,2077.0,0.59,3647,69,0.917,0.0,1
7549,5498,y,40,0,3,5,0,1,0,32,3,1,2,1956.0,958,998.0,0.789,4977,76,0.854,0.49,1
7550,7915,n,51,1,1,6,1,3,0,39,4,3,4,24462.0,946,23516.0,0.475,1709,37,0.542,0.039,0
7551,3159,y,43,0,3,2,1,4,0,34,6,2,1,2725.0,2517,208.0,0.482,4430,66,0.692,0.924,1
7552,9083,y,46,0,4,5,3,1,0,40,6,3,1,1474.0,843,631.0,0.751,4452,65,1.097,0.572,1
7553,914,y,46,1,1,3,1,0,0,28,4,3,3,9880.0,1792,8088.0,0.804,4609,80,0.951,0.181,1
7554,8075,y,58,1,2,3,0,2,0,46,6,2,0,2467.0,1176,1291.0,0.811,4744,73,0.921,0.477,1
7555,9529,y,46,1,4,2,0,2,0,41,4,2,1,5397.0,2336,3061.0,0.67,4734,96,0.846,0.433,1
7556,9153,y,50,1,1,2,2,3,0,44,3,3,2,3370.0,1133,2237.0,0.722,4726,86,0.686,0.336,1
7557,2517,n,37,0,3,0,1,5,0,24,4,2,4,11239.0,0,11239.0,0.32,2055,43,0.162,0.0,0
7558,2782,y,55,0,3,0,1,1,0,36,5,1,3,2240.0,1231,1009.0,0.637,3623,71,0.69,0.55,1
7559,2034,y,52,0,2,0,1,5,0,45,5,1,2,2737.0,1719,1018.0,0.657,4725,63,0.615,0.628,1
7560,4101,y,48,0,1,3,1,4,0,40,5,4,3,4170.0,1384,2786.0,0.77,4532,94,0.649,0.332,1
